_id_,comp_externo1,comp_externo2,comp_externo3,comp_externo4
28119,-609,9999999770,,
90791,115.942029,11.49095088,137,-230
29307,20.28985507,126,-230,
50285,217.3913043,21.54553289,91,-230
18136,434.7826087,32.17466245,76,-230
12455,40.57971014,4.021832807,87,-230
81476,95.65217391,9.480034473,48,-230
34322,66.37681159,97,-230,
97401,260.8695652,21.83280666,46,-230
45013,517.3913043,51.27836828,96,-230
41504,217.3913043,21.54553289,-15,-230
80041,208.115942,20.62625682,121,-230
86732,289.8550725,28.72737719,50,-229
50875,136.2318841,13.50186728,52,-230
34759,144.9275362,131,-230,
32668,1326.086957,131.4277506,128,-230
34958,173.9130435,17.23642631,92,-230
66921,434.7826087,38.27923011,98,-230
8674,592.6376812,58.7359954,59,-230
11222,104.3478261,4.883654122,44,-230
55645,579.7101449,29.01465096,99,-230
96262,1256.84058,124.5647802,116,-230
40632,86.95652174,115,-230,
39578,315.942029,31.31284114,85,-230
94913,392.7536232,38.92559609,-39,-230
73892,862.6086957,85.49267452,75,-230
13411,-608,-229,,
1205,110.1449275,10.91640333,65,-230
18081,150.7246377,14.93823614,61,-230
76720,497.1014493,49.26745188,120,-230
78948,449.2753623,14.13386958,83,-230
87728,166.6666667,10.05458202,94,-230
84963,579.7101449,41.08014938,116,-230
25010,130.4347826,12.92731974,106,-230
90758,502.0289855,49.75581729,91,-230
43641,289.8550725,28.72737719,100,-230
8752,132.4637681,13.12841138,42,-230
72477,581.1594203,57.59839127,-19,-230
51662,249.2753623,24.70554438,107,-230
35117,121.7391304,12.06549842,60,-229
8216,21.73913043,2.154553289,35,-230
60409,116.5217391,4.854926745,60,-229
46305,28.98550725,33,-229,
67183,605.7971014,60.04021833,81,-230
58062,231.884058,22.98190175,105,-230
36160,200,14.93823614,66,-230
98248,178.5507246,17.69606435,85,-230
14267,-608,9999999770,,
62573,326.0869565,13.55932203,91,-230
51370,181.7391304,18.0120655,103,-230
76044,11.5942029,132,-230,
56491,452.173913,44.81470842,120,-230
97715,688.5507246,68.24188452,116,-230
21193,57.97101449,5.745475438,36,-230
46204,440.5797101,43.66561333,84,-230
78757,144.9275362,14.3636886,120,-230
76804,1078.26087,106.8658431,122,-230
78684,37.68115942,2.671646079,104,-230
40617,36.52173913,3.619649526,125,-230
81797,-609,9999999770,,
3824,351.8028986,34.86699224,100,-230
3214,631.884058,62.62568228,107,-230
66150,1014.492754,100.5458202,65,-230
39667,160,15.85751221,97,-230
28016,183.4782609,18.18442976,113,-230
34997,393.6231884,39.01177822,104,-230
47728,254.2028986,25.1939098,131,-230
69496,249.2753623,24.70554438,47,-230
68542,35.36231884,3.504740017,131,-230
79134,246.3768116,24.41827061,90,-230
59804,1902.608696,17.81097386,91,-230
82226,739.1304348,73.25481184,113,-230
17969,434.7826087,17.23642631,131,-230
15439,327.5362319,32.31829934,114,-230
74634,128.9855072,12.78368285,129,-230
87942,437.6811594,76,-229,
71479,914.4927536,90.63487504,92,-230
77800,83,-230,,
21669,348.4057971,16.83424303,103,-230
45305,400,39.64378052,83,-230
11661,40,125,-230,
87737,358.8405797,29.73283539,118,-230
5735,426.6666667,41.22378627,94,-230
92756,265.2173913,23.84372307,101,-230
26789,678.2608696,67.22206263,125,-230
29515,127.826087,12.66877334,80,-230
13513,81.15942029,8.043665613,124,-230
95217,828.9855072,82.16029876,101,-230
9686,239.1304348,23.70008618,40,-230
46174,173.9130435,17.23642631,124,-230
81241,86.95652174,115,-230,
41124,101.4492754,7.472852629,71,-229
25179,91.30434783,9.049123815,65,-230
79934,81.44927536,8.072392991,101,-230
69212,75.36231884,7.46911807,111,-230
28307,318.8405797,31.60011491,110,-230
48904,705.7971014,69.95116346,84,-230
87165,159.4202899,15.80005745,73,-230
84630,2069.565217,205.1134731,108,-230
81631,97.10144928,9.623671359,109,-230
15273,1014.492754,28.72737719,76,-230
19691,217.4144928,10.39931054,42,-229
94485,310.1449275,112,-230,
7763,144.9275362,14.3636886,50,-230
13359,869.5652174,13.93277794,51,-230
44689,239.1304348,23.70008618,48,-230
76451,28.98550725,2.872737719,111,-230
92456,713.0434783,70.66934789,125,-230
54217,1220,120.9135306,123,-230
36291,23.1884058,2.298190175,70,-230
53744,286.9565217,26.86009767,-37,-230
94211,2898.550725,4.165469693,41,-230
5950,34.7826087,0.927894283,-33,-229
61738,1304.347826,66.07268026,132,-230
2664,205.7971014,20.39643781,91,-230
86977,120.2898551,11.92186153,110,-230
77833,82.60869565,8.187302499,44,-230
77441,-609,9999999770,,
2150,43.47826087,3.447285263,97,-230
27675,176.8115942,17.52370009,-14,-229
98122,56.8115942,5.630565929,129,-230
14747,352.4637681,14.3636886,85,-230
98180,150.7246377,14.93823614,114,-230
71768,615.6521739,33.61103131,101,-230
36712,1016.231884,100.7181844,117,-230
57579,838.2608696,83.07957483,100,-230
26982,92.75362319,9.192760701,132,-230
11916,31.88405797,3.160011491,108,-230
19424,478.2608696,47.40017236,88,-230
62027,386.9565217,24.44699799,102,-230
22353,533.0434783,13.67423154,104,-230
60991,267.826087,26.54409652,132,-230
37862,192.173913,19.04625108,97,-230
69320,173.9130435,13.78914105,129,-230
3992,104.057971,10.31312841,88,-229
2032,608.6956522,43.09106579,100,-230
58287,156.5217391,15.51278368,125,-230
89124,115.942029,11.49095088,-12,-229
84318,376.8115942,37.34559035,125,-230
68926,246.3768116,0.861821316,101,-230
1473,278.2608696,27.5782821,114,-230
98582,240,23.78626831,89,-230
50391,437.6811594,43.37833956,70,-230
24843,352.4637681,34.93249066,79,-230
93721,782.3188406,77.53519104,84,-230
55330,307.2463768,30.45101982,103,-230
6551,60.86956522,6.03274921,131,-230
78037,373.0434783,36.97213444,129,-230
85203,200,19.82189026,99,-230
15096,69.56521739,6.894570526,121,-230
18211,72.46376812,7.181844298,37,-230
97147,719.7101449,71.33007756,96,-230
75114,124.6376812,12.35277219,95,-230
10418,24.63768116,2.441827061,-608,-229
72390,104.3478261,10.34185579,137,-230
66648,43.1884058,4.280379201,101,-230
1823,724.6376812,71.81844298,118,-230
58289,199.2753623,19.75007182,125,-230
81362,118.8405797,11.77822465,79,-230
36256,14.49275362,52,-229,
60443,373.9130435,37.05831658,110,-230
90232,227.5362319,22.55099109,131,-230
25450,0.002898551,82,-230,
83742,325.5072464,32.26084458,49,-230
53405,81.15942029,8.043665613,62,-230
42056,211.3043478,20.94225797,115,-230
69631,513.0434783,50.84745763,94,-230
2933,30.14492754,-608,9999999770,
10248,261.7391304,25.9408216,64,-230
63585,-609,9999999770,,
37791,459.2405797,45.51508187,100,-230
98182,767.2463768,0.861821316,124,-230
20380,350.7246377,34.7601264,113,-230
62705,217.3913043,21.54553289,81,-230
56477,391.3043478,3.878195921,66,-230
75707,136.2318841,13.50186728,70,-230
47677,310.1449275,30.73829359,125,-230
68195,217.3913043,21.54553289,109,-230
62950,391.3043478,38.78195921,82,-230
58894,415.3623188,41.16633151,119,-230
75443,791.5942029,78.45446711,94,-230
9778,228.2608696,22.62280954,67,-230
3435,135.942029,13.4731399,111,-230
87454,889.8550725,88.19304797,128,-230
48439,605.7971014,60.04021833,121,-230
96126,562.3188406,55.73111175,129,-230
93932,42.02898551,4.165469693,63,-229
3619,57.97101449,5.745475438,75,-230
82357,695.6521739,68.94570526,107,-230
16308,28.98550725,2.872737719,119,-230
82852,201.4492754,15.97242172,59,-229
91977,434.7826087,132,-230,
43056,1014.492754,100.5458202,87,-230
5765,171.0144928,16.94915254,18,-229
51959,542.0289855,36.91467969,44,-230
87377,184.057971,8.819304797,89,-229
82928,75.36231884,7.46911807,112,-230
43789,413.0434783,40.9365125,32,-230
36824,43.47826087,107,-230,
27269,376.8115942,37.34559035,83,-230
50569,14.49275362,92,-230,
92549,59.13043478,5.860384947,94,-230
69040,217.3913043,21.54553289,105,-230
60846,558.8405797,55.38638322,81,-230
12730,144.9275362,112,-230,
96930,891.5942029,88.36541224,121,-230
18638,260.8695652,14.3636886,108,-230
232,333.3333333,33.03648377,125,-230
75568,724.6376812,71.81844298,115,-230
55526,289.8550725,28.72737719,132,-230
26196,579.7101449,26.5728239,68,-230
89978,25.50724638,2.528009193,86,-230
37906,-609,9999999770,,
94671,405.7971014,30.73829359,131,-230
91792,217.3913043,21.54553289,94,-230
53021,182.6086957,18.09824763,40,-230
64105,381.1594203,37.77650101,100,-230
74870,434.7826087,6.980752657,123,-230
38319,333.3333333,33.03648377,102,-230
33305,684.6376812,67.85406492,89,-230
50907,86.95652174,96,-230,
26364,43.47826087,4.309106579,40,-230
16650,863.7681159,85.60758403,114,-230
16394,118.8405797,11.77822465,94,-230
3587,86.95652174,8.618213157,71,-230
98032,420.2898551,41.65469693,134,-230
76284,111.3043478,11.03131284,77,-230
58772,889.8550725,88.19304797,37,-230
98865,192.7536232,19.10370583,130,-230
90344,434.7826087,10.05458202,69,-230
12383,451.8550725,44.7831083,123,-230
69526,248.6956522,24.64808963,113,-230
27603,158.5507246,15.71387532,126,-230
82238,715.942029,70.95662166,106,-230
7468,34.67826087,2.125825912,131,-230
75076,423.9710145,28.15282965,113,-230
88839,101.4492754,10.05458202,132,-230
19377,202.8985507,20.10916403,108,-230
13740,869.5652174,86.18213157,111,-230
74067,579.7101449,57.45475438,129,-230
18905,57.97101449,3.792013789,92,-230
7755,239.1304348,23.70008618,109,-230
89069,92.02898551,9.120942258,139,-230
32985,710.1449275,70.38207412,-48,-230
76912,319.7594203,31.6911807,26,-230
43860,142.0289855,14.07641482,32,-228
84535,312.7536232,30.99683999,121,-230
59794,147.826087,14.65096237,75,-230
38329,898.2608696,89.02614191,120,-229
32530,66.66666667,95,-229,
36624,145.2173913,14.39241597,88,-230
5417,48.11594203,4.768744614,88,-230
52591,205.7971014,15.68514795,131,-230
28906,116,-230,,
90334,95.65217391,7.612754955,120,-230
8122,144.9275362,14.3636886,103,-230
87787,339.1304348,33.61103131,126,-230
39937,2434.782609,241.3099684,44,-230
318,115.942029,11.49095088,50,-230
40246,62.31884058,6.176386096,86,-229
2202,58.77681159,101,-230,
52390,478.2608696,20.10916403,98,-230
56061,260.8695652,25.85463947,122,-230
57864,32.17391304,102,-230,
56809,98.31884058,9.744326343,113,-230
73811,655.0724638,64.92387245,120,-230
84067,102,-230,,
92101,49.27536232,4.883654122,4,-230
41823,1159.42029,114.9095088,98,-230
80143,739.1304348,73.25481184,132,-230
51991,57.97101449,5.745475438,72,-230
75359,1397.101449,138.4659581,87,-230
48452,1666.666667,165.1824188,128,-230
89426,95.97101449,9.511634588,95,-230
67858,434.7826087,34.18557886,111,-230
87235,414.4927536,41.08014938,131,-230
46621,-609,9999999770,,
43649,128.6956522,12.75495547,120,-230
10538,131.3043478,13.01350187,66,-229
34173,-609,9999999770,,
14834,240.5797101,23.84372307,100,-230
18924,171.0144928,16.94915254,125,-230
60212,234.7826087,23.26917552,71,-230
37156,200,19.82189026,125,-230
26362,437.6811594,43.37833956,117,-230
73128,115.942029,11.49095088,64,-230
76095,228.9855072,22.69462798,83,-230
98159,168.8115942,16.73082448,126,-230
61870,168.115942,16.66187877,-6,-229
85395,410.1449275,40.64923872,120,-230
27249,884.057971,34.47285263,55,-230
27628,326.0869565,32.31829934,110,-230
56825,121.1594203,12.00804367,131,-230
97329,28.98550725,2.872737719,92,-230
3579,147.826087,11.49095088,14,-229
23405,131.5942029,129,-230,
13072,63.76811594,6.320022982,108,-230
5352,226.0869565,14.3636886,117,-230
92800,372.7536232,36.94340707,124,-230
11575,289.8550725,24.99281816,95,-230
44121,217.3913043,21.54553289,114,-230
85354,434.7826087,43.09106579,128,-230
2331,92.75362319,9.192760701,96,-230
52638,724.6376812,71.81844298,102,-230
25527,160.8695652,15.94369434,91,-230
51492,94.20289855,9.336397587,29,-229
54211,211.5942029,20.97098535,86,-230
32619,257.9710145,11.23240448,84,-230
11726,123.7681159,12.26659006,125,-230
47098,86.95652174,8.618213157,109,-230
93981,124.6376812,12.35277219,127,-230
55707,272.4637681,27.00373456,121,-230
60067,439.1304348,43.52197644,113,-230
75166,410.4347826,40.6779661,78,-230
75918,28.98550725,2.872737719,100,-230
48530,369.5652174,36.62740592,91,-230
2201,203.4782609,23,-229,
14418,144.9246377,14.36340132,62,-229
22816,324.6376812,32.17466245,115,-230
67021,2106.666667,208.7905774,108,-230
68659,31.88405797,98,-230,
20610,810.7246377,80.350474,128,-230
45171,869.5652174,86.18213157,129,-230
71940,660.8695652,65.49841999,126,-230
9317,385.5072464,38.20741166,45,-230
79967,579.7101449,57.45475438,145,-230
38848,275.3623188,27.29100833,115,-230
97014,48.04637681,127,-230,
74267,614.4927536,60.90203964,127,-230
37701,400,39.64378052,14,-230
7260,506.0869565,50.15800057,40,-230
15542,177.6811594,17.60988222,72,-230
50264,52.17391304,5.170927894,74,-230
71693,144.9275362,14.3636886,69,-230
73315,81.15942029,8.043665613,72,-230
34789,144.9275362,14.3636886,91,-230
13135,260.8695652,25.85463947,39,-230
69012,101.4492754,10.05458202,70,-230
22663,0.014492754,-608,9999999770,
70517,766.6666667,75.98391267,132,-230
16897,204.3478261,20.25280092,90,-230
98650,525.2173913,52.05400747,114,-230
70858,1431.594203,71.81844298,53,-230
68239,144.9275362,14.3636886,97,-230
92510,1101.449275,109.1640333,116,-230
61373,724.6376812,8.330939385,125,-230
34718,435.3623188,43.14852054,126,-230
30035,379.7101449,36.19649526,86,-230
7086,84,-230,,
48658,852.173913,84.45848894,120,-230
30757,243.4782609,24.13099684,124,-230
41951,84.19130435,8.344153979,109,-230
61166,437.6811594,43.37833956,121,-230
92783,579.7101449,57.45475438,84,-230
17499,101.4492754,10.05458202,124,-230
18561,343.4782609,33.18012065,125,-230
44722,118.8405797,11.77822465,44,-229
76592,77,-230,,
80583,144.9246377,14.36340132,98,-230
9309,354.3652174,26.19074978,117,-230
24503,246.3768116,23.12553864,111,-230
64185,37.68115942,3.303648377,73,-229
80611,634.7826087,62.91295605,128,-230
93920,208.6956522,20.39643781,111,-230
24364,735.2173913,72.86699224,22,-230
26386,165.2173913,16.374605,103,-230
20769,927.5362319,91.92760701,73,-230
25137,-608,9999999770,,
41134,388.4057971,38.49468544,131,-230
38826,643.4782609,63.77477736,73,-230
15651,116.8115942,11.57713301,104,-229
2156,69.56521739,6.894570526,117,-230
29170,60.86956522,6.03274921,79,-230
96429,626.0869565,8.453030738,121,-230
32568,724.6376812,57.74202815,59,-230
43382,272.4637681,27.00373456,-32,-230
34519,101.4492754,9.480034473,54,-229
324,191.5942029,3.205975294,103,-230
4916,289.8550725,116,-230,
3895,144.9275362,14.3636886,120,-230
24841,55.07246377,5.458201666,71,-229
46842,99,-230,,
81717,231.884058,22.98190175,38,-230
75236,1099.42029,108.9629417,81,-230
94819,185.5072464,18.3855214,117,-230
90448,345.2173913,34.21430623,70,-230
77871,570.7362319,56.56535478,130,-230
22332,84.05797101,8.330939385,95,-230
52558,376.8115942,37.34559035,72,-230
12758,255.0724638,25.28009193,-34,-229
42693,113.0434783,-608,9999999770,
55826,-609,9999999770,,
45550,-609,9999999770,,
10693,144.9275362,14.3636886,86,-229
95866,333.3333333,11.2036771,107,-230
70624,185.5072464,18.3855214,115,-230
24202,52.17391304,5.170927894,52,-230
10864,57.97101449,5.745475438,100,-230
69759,126.0869565,12.49640908,117,-230
47941,34.72463768,50,-229,
94534,1081.15942,107.1531169,94,-230
55457,587.5362319,58.23039357,97,-230
1332,133.3333333,10.1982189,118,-230
27516,31.88405797,3.160011491,41,-229
18860,46.37681159,4.59638035,88,-230
52260,-609,9999999770,,
61507,53.04347826,5.257110026,68,-230
11434,311.5942029,-608,9999999770,
84101,188.4057971,17.95461074,109,-230
49595,246.3768116,24.41827061,117,-230
70327,295.6521739,29.30192473,43,-230
55524,75.36231884,5.745475438,67,-230
35020,113.6231884,9.336397587,125,-230
85223,336.2318841,22.89571962,129,-230
41331,188.4057971,18.67279517,70,-230
42174,1281.321739,55.47256535,117,-230
13130,387.2463768,38.37977593,108,-230
93118,536.6724638,53.18931342,-5,-230
40871,173.9130435,12.91812698,128,-230
66537,588.4057971,58.3165757,129,-230
38174,113.0434783,11.2036771,89,-230
23957,98.55072464,9.767308245,131,-230
44385,139.1304348,13.78914105,118,-230
51901,929.5652174,92.12869865,102,-230
97757,354.8550725,35.16949153,121,-230
93345,130.4347826,12.92731974,123,-230
55597,637.6811594,63.20022982,101,-230
14357,28.98550725,63,-229,
91327,196.8115942,19.50588911,123,-230
89307,782.6086957,77.56391841,115,-230
20666,434.7826087,43.09106579,56,-230
93534,1113.333333,110.3418558,113,-230
34792,542.0289855,2.872737719,128,-230
96708,695.6521739,68.94570526,113,-230
71757,465.4608696,16.39184142,69,-230
49972,471.884058,46.76817007,125,-230
18313,28.98550725,2.872737719,80,-230
15551,169.5652174,64,-230,
28484,0.014492754,0.001436369,125,-230
20738,415.0724638,41.13760414,132,-230
46563,1276.521739,126.5153691,61,-230
2893,121.7391304,12.06549842,66,-230
78161,823.1884058,81.58575122,84,-230
78240,586.0869565,58.08675668,129,-230
83538,542.0289855,53.72019535,98,-230
72384,896.8115942,88.88250503,59,-230
72273,507.5362319,50.30163746,125,-230
68951,350.7246377,34.7601264,123,-230
18314,230.1449275,22.80953749,122,-230
34625,196.2318841,105,-230,
91503,434.7826087,16.94915254,46,-230
59988,118.8405797,11.77822465,114,-230
55460,297.1014493,29.44556162,131,-230
53704,228.9855072,22.69462798,132,-230
51933,57.97101449,5.745475438,119,-230
97523,466.6666667,46.25107728,129,-230
40224,162.3188406,7.756391841,83,-230
89085,102.0289855,10.11203677,123,-230
32929,165.2173913,16.374605,113,-230
1822,1742.608696,172.7089917,106,-230
13545,217.3913043,21.54553289,60,-230
66716,217.3913043,21.54553289,96,-230
18319,77.39130435,7.67020971,119,-230
41578,1.449275362,0.002585464,126,-230
64124,278.2608696,27.5782821,-2,-230
15252,267.826087,124,-230,
16147,103.4782609,127,-230,
42193,147.826087,14.65096237,81,-230
84897,263.7681159,26.14191324,96,-230
1438,159.4202899,15.80005745,85,-230
89442,136.2318841,13.50186728,87,-230
55980,1434.202899,142.1430623,28,-230
79524,579.7101449,57.45475438,131,-230
71762,26.08695652,2.585463947,118,-230
55971,579.7101449,57.45475438,34,-229
80351,304.3478261,30.16374605,128,-230
63647,1884.057971,186.7279517,118,-230
65477,21.44927536,94,-230,
66657,421.7391304,129,-230,
18043,60.65217391,6.011203677,41,-230
81832,766.6666667,78,-230,
16994,0.289855072,69,-230,
25884,28.9826087,1.353059466,131,-230
8963,1110.434783,110.054582,121,-230
74913,481.1594203,47.68744614,108,-230
41897,28.98550725,2.849755817,131,-230
77607,1059.42029,104.9985636,120,-230
84195,927.5362319,91.92760701,87,-230
54193,376.8115942,33.61103131,70,-230
77285,330.4347826,32.74921,77,-230
69083,101.7391304,10.08330939,92,-230
25454,212.7536232,21.08589486,92,-230
47887,-609,9999999770,,
48846,92.75362319,4.665326056,131,-230
87843,95.65217391,9.480034473,131,-230
38076,426.0869565,42.22924447,104,-230
88905,124.6376812,11.49095088,113,-230
56895,-609,9999999770,,
1327,95.65217391,9.480034473,37,-230
69061,376.8115942,15.22550991,79,-230
62656,-609,9999999770,,
48288,115.942029,9.020396438,79,-230
12381,362.3188406,35.90922149,48,-230
51928,236.8115942,23.47026716,120,-230
74477,423.1884058,41.9419707,132,-230
49540,434.7826087,16.51824188,98,-230
63454,142.0289855,14.07641482,114,-230
22240,521.2173913,51.65756966,88,-230
