_id_,fecha_inicio,comp_interno1,comp_interno2,comp_interno3,comp_interno4,categoria1,categoria2,categoria3,comp_externo1,comp_externo2,comp_externo3,comp_externo4
90466,18/11/2020,1621.073961,b'1',22,54,1,7,167,724.6376812,71.81844298,62,-230
88771,14/10/2020,506.585613,b'1',9,41,3,7,154,217.3913043,21.54553289,69,-230
93410,02/02/2021,0,b'1',19,66,3,8,164,266.6666667,26.42918702,118,-230
86765,04/09/2020,0,b'1',9,52,1,9,154,478.2608696,108,-230,
63,28/01/2016,0,b'1',22,58,2,9,167,292.173913,28.95719621,31,-230
26522,18/05/2017,4052.684904,b'0',15,54,2,6,160,33.33333333,3.303648377,98,-230
19177,08/12/2016,607.9027356,b'1',26,47,1,4,171,246.3768116,24.41827061,43,-230
29463,24/07/2017,810.5369807,b'1',19,49,3,9,164,310.1449275,30.73829359,93,-230
47664,13/07/2018,0,b'1',14,70,1,9,159,284.057971,28.15282965,128,-230
62089,05/04/2019,810.5369807,b'1',2,66,4,11,147,140.8695652,9.480034473,121,-230
94637,23/02/2021,0,b'0',14,53,3,9,159,434.4927536,43.06233841,131,-230
66156,31/07/2019,0,b'1',30,54,1,9,175,144.9275362,12.06549842,132,-230
44758,27/03/2018,0,b'0',13,56,3,9,158,-608,9999999770,,
25383,14/03/2017,0,b'1',3,49,1,9,148,144.9275362,14.3636886,46,-230
30599,27/06/2017,4052.684904,b'1',11,55,1,9,156,43.47826087,4.309106579,128,-230
29544,28/06/2017,0,b'0',19,59,1,9,164,614.4927536,24.41827061,124,-230
70257,05/11/2019,0,b'0',1,55,2,6,146,76,-230,,
29021,22/05/2017,0,b'1',1,49,1,9,146,139.1304348,10.68658431,79,-230
12604,15/09/2016,0,b'1',25,57,2,9,170,942.0289855,93.36397587,35,-230
4320,15/04/2016,0,b'1',14,59,2,9,159,2898.550725,25.85463947,112,-230
25590,13/06/2017,0,b'0',22,43,1,9,167,63.47826087,6.291295605,106,-230
82283,08/06/2020,0,b'0',14,64,1,6,159,75.36231884,7.46911807,96,-230
56844,21/03/2019,0,b'1',31,47,1,9,176,272.4637681,27.00373456,84,-230
40162,06/07/2018,1013.171226,b'1',31,71,2,9,176,579.7101449,28.72737719,122,-230
52183,19/09/2018,1215.805471,b'1',17,50,1,9,162,313.0434783,31.02556737,98,-230
69479,19/09/2019,2532.928065,b'1',11,75,2,9,156,343.9130435,34.08503304,26,-230
87184,31/08/2020,0,b'1',19,57,3,9,164,118.7826087,11.77247917,131,-230
31915,29/08/2017,0,b'1',1,50,2,8,146,86.95652174,8.618213157,121,-230
17570,01/12/2016,0,b'1',14,61,3,3,159,5.797101449,0.574547544,-608,9999999770
81740,08/07/2020,0,b'1',25,58,2,9,170,1475.942029,146.2798047,123,-230
1567,29/04/2016,3039.513678,b'1',15,46,2,9,160,57.97101449,5.745475438,82,-230
72547,17/12/2019,1519.756839,b'0',22,42,1,9,167,17.39130435,1.723642631,111,-230
15552,17/11/2016,0,b'0',9,50,3,9,154,842.0289855,83.45303074,131,-230
18278,26/10/2016,0,b'1',31,60,1,6,176,150.7246377,5.745475438,77,-230
72712,25/10/2019,658.5612969,b'1',23,75,1,9,168,115.942029,11.49095088,82,-230
73171,07/02/2020,3039.513678,b'1',15,74,3,9,160,608.6956522,48.54926745,132,-230
57242,21/01/2019,0,b'1',30,74,1,6,175,1080.434783,107.0812985,92,-230
70629,20/09/2019,2026.342452,b'1',14,75,3,6,159,649.2753623,64.34932491,114,-230
68112,15/07/2019,0,b'1',19,45,1,9,164,162.3188406,16.08733123,107,-230
97151,15/02/2021,1519.756839,b'0',21,60,3,9,166,347.826087,23.87245045,108,-230
34072,25/10/2017,0,b'1',6,59,2,3,151,194.2028986,19.24734272,126,-230
1408,02/08/2016,0,b'0',14,43,1,6,159,217.3913043,21.54553289,119,-230
80275,14/05/2020,0,b'0',5,59,1,9,150,385.3623188,38.19304797,115,-230
97590,17/02/2021,0,b'1',19,69,3,3,164,724.6376812,51.27836828,90,-230
30740,14/09/2017,405.2684904,b'1',6,42,1,9,151,-609,9999999770,,
39176,13/06/2018,0,b'0',1,57,1,9,146,-608,9999999770,,
11789,07/10/2016,0,b'1',19,44,1,9,164,171.1942029,16.96696352,67,-230
48734,18/06/2018,0,b'1',19,73,3,6,164,891.5942029,88.36541224,93,-230
36350,21/12/2017,7092.198582,b'0',21,72,1,9,166,234.7826087,20.10916403,86,-230
64047,22/05/2019,607.9027356,b'1',21,52,1,9,166,427.826087,42.40160873,105,-230
75494,11/12/2019,1215.805471,b'1',11,50,2,9,156,1681.15942,51.42200517,123,-230
49009,24/07/2018,1519.756839,b'0',30,51,2,6,175,-608,9999999770,,
64203,30/05/2019,0,b'1',19,44,3,9,164,144.9275362,14.3636886,123,-230
48694,05/06/2018,0,b'1',3,52,2,9,148,75.36231884,7.46911807,71,-230
74340,27/11/2019,4052.684904,b'1',11,53,1,9,156,436.2318841,43.23470267,95,-230
40502,06/04/2018,0,b'1',23,52,1,6,168,150.7246377,14.93823614,118,-230
74620,27/11/2019,536.9807497,b'0',28,38,1,9,173,42.02898551,4.165469693,98,-230
48161,26/06/2018,0,b'0',21,39,1,9,166,215.5072464,21.35880494,84,-230
650,16/03/2016,911.8541033,b'1',14,58,1,9,159,579.7101449,14.3636886,81,-230
37823,14/12/2017,0,b'1',15,48,2,9,160,166.6666667,16.51824188,80,-230
75819,13/01/2020,1215.805471,b'1',11,52,2,11,156,153.3333333,15.19678253,109,-230
20874,07/12/2016,810.5369807,b'0',21,68,3,9,166,43.47826087,132,-230,
54386,25/09/2018,0,b'1',14,48,2,9,159,286.3768116,28.38264866,108,-230
49357,08/08/2018,0,b'1',14,53,2,7,159,11.5942029,1.149095088,86,-230
29100,04/09/2017,0,b'1',17,73,2,9,162,868.6956522,86.09594944,-29,-230
84109,17/08/2020,8105.369807,b'1',31,53,1,9,176,2455.072464,243.3208848,114,-230
54986,08/04/2019,0,b'1',18,59,1,9,163,579.7101449,57.45475438,110,-230
79267,13/03/2020,0,b'0',9,46,3,9,154,31.88405797,0.861821316,72,-230
31101,19/06/2017,0,b'1',15,49,2,9,160,318.8405797,31.60011491,131,-230
94071,12/02/2021,1215.805471,b'1',25,68,2,9,170,423.1884058,41.9419707,84,-230
16640,13/02/2017,0,b'0',30,75,1,4,175,345.2173913,34.21430623,22,-230
50684,23/08/2018,0,b'0',19,51,3,9,164,17.39130435,-608,9999999770,
61240,11/03/2019,1266.464032,b'0',1,68,1,9,146,550.7246377,54.58201666,84,-230
94227,26/11/2020,0,b'1',11,53,1,9,156,453.9130435,44.98707268,94,-230
89220,13/11/2020,1013.171226,b'1',8,53,3,9,153,237.6811594,121,-230,
31470,28/11/2017,709.2198582,b'1',14,50,1,9,159,147.826087,14.65096237,55,-230
78651,31/03/2020,3546.099291,b'1',14,64,1,4,159,1111.594203,110.1694915,96,-230
64727,07/05/2019,0,b'0',19,51,1,9,164,-609,9999999770,,
43795,02/04/2018,0,b'1',11,43,2,3,156,46.37681159,4.59638035,-608,9999999770
31740,17/10/2017,0,b'1',19,45,3,9,164,89.85507246,8.905486929,112,-230
7952,29/06/2016,2085.106383,b'1',14,61,4,9,159,289.8550725,28.72737719,51,-230
75899,30/06/2020,810.5369807,b'1',22,66,2,9,167,1064.637681,105.5156564,119,-230
93201,14/12/2020,0,b'1',15,75,1,9,160,1495.652174,148.2332663,81,-230
68613,23/10/2019,0,b'1',15,51,1,9,160,44,-230,,
71809,14/02/2020,2026.342452,b'1',25,75,1,9,170,371.0144928,36.7710428,99,-230
73212,21/11/2019,2026.342452,b'1',15,53,1,8,160,1884.057971,186.7279517,125,-230
10545,22/07/2016,1519.756839,b'1',23,49,3,9,168,188.4057971,18.67279517,125,-230
90447,25/11/2020,0,b'0',1,71,1,9,146,-609,9999999770,,
77429,19/02/2020,2026.342452,b'1',15,56,1,9,160,28.98550725,2.872737719,61,-230
74114,22/11/2019,0,b'1',25,74,2,9,170,1980.289855,196.265441,121,-230
78000,04/02/2020,0,b'1',6,61,2,6,151,101.4492754,121,-230,
9939,14/12/2016,0,b'1',1,75,1,9,146,1262.318841,125.1077277,75,-230
51777,14/09/2018,0,b'1',26,43,1,3,171,298.5507246,29.58919851,113,-230
84778,18/08/2020,0,b'1',22,50,1,9,167,217.3913043,20.97098535,40,-229
26375,08/05/2017,0,b'1',11,45,2,9,156,53.62318841,5.31456478,38,-229
61371,15/05/2019,0,b'1',25,75,2,9,170,617.1014493,61.16058604,122,-230
23364,27/01/2017,0,b'0',15,42,1,11,160,113.0434783,11.2036771,105,-230
88310,11/11/2020,0,b'0',1,50,2,9,146,510.4347826,129,-230,
756,05/01/2016,3039.513678,b'1',16,72,2,9,161,930.4347826,92.21488078,97,-230
30644,20/06/2017,2026.342452,b'1',17,58,2,9,162,1196.521739,118.586613,48,-230
310,15/01/2016,3546.099291,b'0',16,73,2,9,161,750.1449275,20.10916403,126,-230
69807,06/11/2019,0,b'1',19,48,2,8,164,585.5072464,58.02930192,132,-230
30771,18/07/2017,20263.42452,b'1',1,53,1,1,146,926.6666667,91.84142488,75,-230
38289,22/11/2017,5471.12462,b'1',16,75,1,9,161,568.6956522,56.36311405,127,-230
3677,29/06/2016,5065.85613,b'0',21,55,3,3,166,14.49275362,-608,9999999770,
59243,22/04/2019,0,b'0',21,71,1,6,166,115.942029,6.03274921,128,-230
26413,08/05/2017,1013.171226,b'0',30,67,1,9,175,75.36231884,7.46911807,77,-229
96086,22/02/2021,1519.756839,b'1',24,53,1,9,169,72.46376812,3.188738868,68,-230
49399,18/06/2018,0,b'1',17,75,1,11,162,289.8550725,8.618213157,53,-230
54838,22/01/2019,0,b'1',16,39,1,9,161,67.82608696,2.010916403,117,-230
59370,24/01/2019,1519.756839,b'1',11,75,2,7,156,1159.42029,36.19649526,128,-230
15388,11/10/2016,0,b'1',18,58,2,9,163,385.5072464,38.20741166,25,-230
17994,21/10/2016,607.9027356,b'1',10,48,2,9,155,199.7101449,19.79316288,112,-230
33754,23/08/2017,0,b'0',19,45,1,3,164,208.6956522,4.309106579,123,-230
6975,28/03/2017,506.585613,b'1',25,55,1,8,170,1207.246377,119.649526,122,-230
49781,12/07/2018,0,b'1',24,59,1,9,169,57.97101449,2.585463947,82,-230
30004,02/06/2017,0,b'1',24,71,1,10,169,159.4202899,110,-230,
83033,07/07/2020,2026.342452,b'1',22,65,4,9,167,1061.73913,105.2283826,125,-230
37853,22/03/2018,6686.930091,b'1',26,62,2,1,171,840.5217391,83.30364838,129,-230
82158,10/06/2020,0,b'1',25,42,1,9,170,49.27536232,4.883654122,71,-230
64423,23/05/2019,0,b'0',21,47,1,9,166,517.1014493,51.24964091,105,-230
67255,09/07/2019,1671.732523,b'0',8,48,1,13,153,330.4347826,32.74921,92,-230
12173,04/11/2016,3039.513678,b'1',28,54,2,11,173,118.8405797,11.77822465,70,-230
68260,18/10/2019,0,b'1',15,56,1,9,160,142.0289855,86,-230,
90458,01/12/2020,1114.488349,b'1',11,75,3,9,156,347.5362319,34.44412525,86,-230
50321,01/08/2018,607.9027356,b'1',31,59,2,9,176,112.7536232,125,-229,
18269,17/11/2016,0,b'1',1,49,2,9,146,168.115942,16.66187877,108,-230
50529,26/07/2018,0,b'1',19,48,3,9,164,289.8550725,10.34185579,68,-230
29497,14/08/2017,911.8541033,b'1',22,63,2,6,167,72.46376812,7.181844298,114,-230
96681,25/03/2021,0,b'1',21,74,1,6,166,886.9565217,87.9057742,115,-230
73370,24/01/2020,1013.171226,b'1',8,75,3,9,153,355.1014493,35.1939098,114,-230
91763,18/11/2020,0,b'1',25,73,2,9,170,247.0144928,24.48147084,130,-230
18034,04/01/2017,6079.027356,b'0',17,75,2,9,162,511.5942029,13.35823039,115,-230
56288,19/12/2018,0,b'0',19,49,3,9,164,124.6376812,12.35277219,102,-230
76546,22/01/2020,0,b'1',15,51,1,9,160,105.7971014,10.48549267,131,-230
86609,14/10/2020,1215.805471,b'1',6,46,2,3,151,8.695652174,-608,-229,
53889,05/10/2018,0,b'0',25,69,1,9,170,497.1014493,21.54553289,111,-230
11503,24/06/2016,0,b'1',19,70,3,9,164,231.884058,22.98190175,130,-230
5075,14/06/2016,5065.85613,b'1',14,72,2,6,159,172.7536232,12.18040793,61,-229
71635,09/12/2019,2026.342452,b'0',15,64,1,8,160,358.2608696,79,-229,
26447,31/03/2017,0,b'1',11,52,2,9,156,35.65217391,3.533467394,13,-230
32552,15/11/2017,0,b'1',14,44,2,9,159,28.98550725,2.872737719,112,-230
74229,06/12/2019,0,b'0',25,41,1,9,170,-609,9999999770,,
19549,16/11/2016,0,b'0',15,54,2,9,160,298.5507246,5.745475438,80,-229
13256,06/12/2016,759.8784195,b'0',14,45,3,8,159,75.36231884,7.46911807,75,-230
64428,29/07/2019,0,b'1',23,48,1,6,168,263.7681159,26.14191324,92,-230
79068,04/05/2020,0,b'0',14,54,2,6,159,487562.2551,10.05458202,-28,-230
19896,22/11/2016,1418.439716,b'1',16,51,6,9,161,217.3913043,21.54553289,59,-230
33564,04/09/2017,2532.928065,b'1',6,56,1,3,151,127.5362319,10.97385809,41,-230
43800,08/03/2018,0,b'1',19,53,3,7,164,257.9710145,2.872737719,106,-230
43928,05/06/2018,0,b'0',15,73,2,11,160,108.9855072,10.80149382,76,-230
58672,15/01/2019,2127.659574,b'1',28,45,1,6,173,142.0289855,14.07641482,45,-230
68723,09/12/2019,0,b'0',6,47,2,6,151,1830.231884,181.3932778,120,-230
62056,27/03/2019,0,b'1',26,43,3,9,171,202.8985507,4.504452743,72,-230
17383,16/01/2017,2026.342452,b'0',6,63,3,6,151,536.8115942,53.20310256,90,-230
98073,02/03/2021,2512.66464,b'0',14,53,1,9,159,2398.550725,237.7190463,119,-230
78273,17/03/2020,0,b'1',2,75,2,9,147,414.7826087,41.10887676,127,-230
51068,20/07/2018,0,b'1',14,51,1,9,159,452.173913,44.81470842,16,-230
81371,22/04/2020,0,b'1',31,51,1,9,176,249.8550725,24.76299914,108,-230
2427,11/02/2016,709.2198582,b'1',23,75,1,9,168,503.7681159,42.51651824,128,-230
36780,29/11/2017,0,b'1',25,58,2,9,170,701.4492754,69.5202528,-55,-230
59031,28/08/2019,0,b'1',15,65,3,9,160,333.3333333,33.03648377,51,-230
20158,03/02/2017,0,b'1',14,37,1,6,159,43.47826087,4.309106579,50,-230
71822,09/10/2019,455.9270517,b'1',9,45,1,9,154,75.36231884,7.46911807,64,-230
35625,29/09/2017,0,b'1',6,67,3,9,151,471.884058,46.76817007,90,-230
49850,01/08/2018,0,b'0',15,60,1,9,160,501.4492754,49.69836254,110,-230
17752,02/12/2016,0,b'1',1,50,1,9,146,796.5217391,78.94283252,-22,-230
30509,12/06/2017,0,b'1',24,53,3,10,169,349.5652174,34.64521689,132,-230
88616,09/11/2020,0,b'1',10,60,2,9,155,314.5217391,31.17207699,128,-230
79328,25/03/2020,0,b'1',3,47,1,11,148,113.0434783,11.2036771,83,-230
60306,25/02/2019,0,b'1',25,54,2,9,170,144.9275362,74,-230,
61643,13/03/2019,20263.42452,b'1',21,67,3,9,166,713.0434783,70.66934789,76,-230
64816,04/07/2019,0,b'0',15,40,1,6,160,60,-230,,
91003,10/12/2020,0,b'1',23,55,2,9,168,246.3768116,132,-230,
51755,19/09/2018,861.195542,b'1',19,54,4,7,164,59.13043478,0.003160011,92,-230
3251,25/01/2016,1013.171226,b'0',21,53,1,9,166,278.2608696,27.5782821,102,-230
86930,07/10/2020,0,b'1',14,67,2,6,159,104.3478261,8.417121517,131,-230
19528,17/02/2017,1215.805471,b'0',30,63,3,5,175,1146.666667,19.3909796,134,-230
91895,13/11/2020,0,b'1',13,43,1,9,158,52.17391304,63,-229,
69263,14/08/2019,2532.928065,b'0',23,56,1,9,168,354.2028986,35.10485493,75,-230
2493,17/02/2016,0,b'1',19,62,3,7,164,88.08695652,8.730249928,92,-230
81535,19/06/2020,0,b'1',4,67,3,6,149,794.8376812,78.77592646,123,-230
28749,15/08/2017,3039.513678,b'1',1,63,3,8,146,58.84057971,5.83165757,96,-230
34898,27/12/2017,506.585613,b'1',10,51,1,9,155,534.4927536,52.97328354,96,-230
43391,20/02/2018,0,b'0',1,55,1,9,146,39.13043478,3.878195921,-26,-229
13381,30/09/2016,0,b'0',6,49,2,6,151,210.1449275,6.607296754,107,-230
26226,31/03/2017,0,b'1',11,59,2,9,156,89.85507246,8.905486929,58,-230
44084,05/04/2018,0,b'0',3,57,1,9,148,304.3478261,14.3636886,66,-230
58909,16/04/2019,658.5612969,b'0',3,75,1,9,148,40.57971014,132,-230,
56072,29/10/2018,0,b'1',22,47,2,8,167,214.4927536,21.25825912,62,-230
82278,16/07/2020,0,b'1',24,75,2,9,169,286.9565217,9.767308245,8,-229
4976,11/03/2016,0,b'0',18,45,3,9,163,56.52173913,5.601838552,111,-230
5626,25/04/2016,0,b'0',9,74,2,9,154,466.6666667,25.85463947,112,-230
26749,07/04/2017,0,b'1',19,67,4,9,164,634.0869565,62.84401034,87,-230
48050,18/06/2018,0,b'1',14,61,1,6,159,1486.956522,147.371445,72,-230
97960,07/04/2021,1519.756839,b'1',22,69,1,9,167,86.95652174,8.618213157,54,-230
9960,05/09/2016,962.5126646,b'1',11,46,1,9,156,181.1594203,17.95461074,129,-230
21933,30/01/2017,0,b'1',14,58,4,9,159,5.208695652,73,-229,
36534,14/11/2017,0,b'1',23,53,2,6,168,226.0869565,22.40735421,113,-230
55030,12/10/2018,0,b'1',32,49,3,9,177,60.86956522,6.03274921,65,-230
97548,12/04/2021,0,b'1',1,50,1,9,146,1449.278261,143.6371732,128,-230
28706,17/05/2017,0,b'1',19,41,3,9,164,-609,9999999770,,
53831,13/09/2018,1215.805471,b'1',11,47,2,9,156,24.57971014,107,-230,
86288,20/08/2020,0,b'1',16,68,1,9,161,356.5217391,35.33467394,127,-230
5951,26/04/2016,2026.342452,b'1',25,54,1,9,170,50.14492754,46,-229,
73938,05/12/2019,1621.073961,b'1',30,45,1,4,175,205.1884058,20.33611031,107,-230
13473,28/09/2016,0,b'1',14,44,1,9,159,229.5652174,22.75208273,91,-230
78177,17/03/2020,0,b'1',14,61,1,6,159,91.60289855,9.078713014,127,-230
96021,14/02/2021,1773.049645,b'1',22,50,1,9,167,173.9130435,17.23642631,86,-230
60951,11/03/2019,0,b'1',19,43,1,9,164,43.47826087,4.309106579,75,-230
64117,16/04/2019,0,b'1',14,61,1,9,159,724.6376812,71.81844298,-25,-229
8696,09/05/2016,861.195542,b'0',2,63,3,6,147,116.173913,11.51393278,-18,-229
70703,30/09/2019,0,b'0',27,46,1,9,172,81,-230,,
60853,13/05/2019,0,b'1',24,67,3,6,169,150.4347826,14.3636886,-45,-230
78768,21/04/2020,0,b'1',14,74,3,9,159,1412.463768,139.988509,96,-230
31467,31/07/2017,12488.75279,b'1',19,71,2,9,164,246.3768116,24.41827061,90,-230
13341,04/08/2016,0,b'1',24,70,1,9,169,57.97101449,5.745475438,17,-229
30922,31/08/2017,0,b'1',2,49,2,11,147,144.9275362,14.3636886,124,-230
34275,13/12/2017,1215.805471,b'1',26,75,2,1,171,531.5942029,21.25825912,67,-230
17832,01/12/2016,3039.513678,b'1',31,73,1,9,176,144.9275362,14.3636886,111,-229
95438,22/01/2021,2532.928065,b'1',1,59,1,9,146,731.884058,72.53662741,51,-230
84007,25/08/2020,0,b'1',19,50,3,3,164,226.0869565,22.40735421,113,-230
89726,15/10/2020,0,b'1',22,73,1,9,167,1586.231884,157.2105717,119,-230
10518,09/09/2016,2026.342452,b'1',19,58,2,6,164,253.6231884,66,-230,
72698,20/11/2019,0,b'1',15,73,1,9,160,1304.347826,129.2731974,134,-230
32467,28/08/2017,0,b'0',2,48,3,3,147,43.1884058,4.280379201,80,-230
94635,01/12/2020,0,b'1',19,71,1,9,164,334.7826087,33.18012065,128,-230
93016,15/12/2020,0,b'1',6,63,3,9,151,1278.26087,126.6877334,127,-230
50836,22/10/2018,0,b'0',30,62,1,9,175,1017.971014,100.8905487,119,-230
91407,12/11/2020,0,b'1',19,64,3,9,164,324.6376812,32.17466245,125,-230
12216,26/07/2016,810.5369807,b'1',6,49,1,6,151,43.47826087,4.309106579,75,-230
24031,29/03/2017,0,b'0',1,58,1,9,146,284.057971,28.15282965,96,-230
42577,14/03/2018,0,b'1',19,47,2,9,164,144.9275362,14.3636886,87,-230
80305,03/06/2020,1215.805471,b'0',17,63,1,9,162,278.2608696,27.5782821,128,-230
25266,22/03/2017,0,b'0',9,42,2,9,154,508.6956522,50.41654697,69,-229
61098,31/05/2019,0,b'1',6,52,1,9,151,185.5072464,18.3855214,45,-229
81015,17/06/2020,0,b'1',14,67,1,6,159,89.85507246,8.905486929,124,-230
81691,13/05/2020,0,b'1',24,45,1,10,169,467.2463768,46.30853203,129,-230
68267,19/09/2019,0,b'0',30,66,1,9,175,211.884058,20.99971273,54,-230
85778,25/09/2020,243.0820669,b'0',23,75,3,9,168,95.65217391,6.182131571,132,-230
89741,25/11/2020,1215.805471,b'1',15,48,1,9,160,254.2028986,25.1939098,81,-230
80691,20/04/2020,0,b'1',7,51,1,9,152,144.9275362,4.653835105,-30,-230
86663,30/09/2020,1519.756839,b'1',28,46,2,9,173,240.5797101,23.84372307,122,-230
13504,02/09/2016,861.195542,b'1',5,48,1,9,150,91.5942029,9.077851192,59,-230
16170,09/11/2016,4052.684904,b'1',21,75,1,9,166,458.2608696,45.41798334,105,-230
57188,03/12/2018,3039.513678,b'1',9,75,2,9,154,411.884058,40.82160299,-35,-230
35256,20/09/2017,354.6099291,b'0',9,65,3,9,154,84.05797101,121,-230,
63766,30/04/2019,3546.099291,b'1',11,56,1,8,156,1017.391304,100.8330939,63,-230
87219,14/10/2020,2026.342452,b'0',17,70,1,9,162,1924.347826,117.6386096,101,-230
23851,09/02/2017,1925.025329,b'0',9,66,3,9,154,202.8985507,20.10916403,126,-230
80360,06/04/2020,0,b'1',1,73,1,11,146,229.5652174,7.641482333,130,-230
53577,05/10/2018,1519.756839,b'1',17,56,1,8,162,397.1014493,36.08158575,101,-230
16711,04/01/2017,3039.513678,b'1',7,63,2,1,152,86.95652174,8.618213157,-19,-230
85790,21/09/2020,9625.126646,b'1',9,54,1,9,154,510.1449275,50.56018386,102,-230
84454,28/08/2020,1925.025329,b'0',17,52,1,9,162,319.1304348,29.64665326,113,-230
24997,02/06/2017,0,b'1',13,66,3,9,158,159.4202899,15.80005745,3,-230
21373,24/02/2017,1114.488349,b'0',13,58,5,9,158,1401.449275,138.8968687,99,-230
64516,02/05/2019,0,b'1',23,53,3,9,168,579.7101449,43.09106579,86,-230
88373,13/11/2020,0,b'1',1,46,1,9,146,579.7101449,57.45475438,115,-230
79954,17/04/2020,658.5612969,b'0',6,50,1,9,151,28.98550725,120,-230,
9793,03/11/2016,2026.342452,b'1',11,70,2,9,156,246.3768116,21.83280666,76,-230
56089,26/11/2018,0,b'0',1,53,2,9,146,286.9565217,28.44010342,111,-230
32849,26/09/2017,0,b'1',4,62,2,4,149,478.2608696,28.72737719,103,-230
30106,28/09/2017,2532.928065,b'1',12,74,1,9,157,68.80289855,85,-230,
5388,08/06/2016,1013.171226,b'1',19,40,1,9,164,55.07246377,5.458201666,77,-230
78027,31/03/2020,2532.928065,b'1',18,75,1,6,163,641.7391304,56.00976731,132,-230
85683,29/09/2020,1215.805471,b'1',30,54,1,9,175,394.2028986,20.10916403,75,-230
87784,12/10/2020,4052.684904,b'1',15,49,1,9,160,779.7101449,77.27664464,72,-230
70524,27/11/2019,0,b'1',19,61,3,9,164,434.7826087,6.03274921,89,-230
80179,21/05/2020,0,b'1',6,48,1,9,151,275.3623188,27.29100833,97,-230
2239,21/01/2016,0,b'1',15,63,1,4,160,827.5362319,82.01666188,82,-230
97356,17/03/2021,0,b'0',7,54,1,9,152,102.2608696,48,-230,
10088,30/08/2016,0,b'1',1,56,1,9,146,962.3188406,95.37489227,121,-230
72430,21/10/2019,709.2198582,b'1',14,64,3,6,159,107.2463768,10.62912956,100,-230
42641,28/02/2018,1519.756839,b'1',21,46,1,9,166,550.7246377,54.58201666,114,-230
46975,08/08/2018,0,b'0',23,49,1,6,168,255.0724638,25.28009193,124,-230
11426,11/07/2016,3039.513678,b'1',23,64,2,6,168,1364.927536,135.2772192,59,-230
60436,13/05/2019,506.585613,b'0',22,46,1,9,167,152.5101449,14.3636886,53,-230
20747,05/01/2017,0,b'1',4,66,1,6,149,414.4927536,41.08014938,123,-230
98795,29/04/2021,0,b'1',1,59,2,9,146,502.6086957,34.24303361,112,-230
73682,26/11/2019,0,b'1',25,40,1,9,170,85,-230,,
18552,05/06/2017,0,b'1',15,63,2,9,160,434.7826087,26.42918702,40,-230
79224,04/05/2020,0,b'1',20,60,1,11,165,917.426087,129,-230,
95123,11/12/2020,0,b'1',14,52,2,9,159,133.9130435,13.27204826,63,-230
94742,13/02/2021,6079.027356,b'0',11,44,1,6,156,220.2898551,21.83280666,119,-230
92028,31/12/2020,0,b'0',14,45,1,9,159,86.95652174,0.861821316,60,-230
31485,08/11/2017,0,b'1',1,76,1,9,146,217.3913043,17.95461074,111,-230
43449,21/02/2018,3951.367781,b'0',18,75,2,9,163,1501.73913,148.8365412,108,-230
78174,02/04/2020,2026.342452,b'1',24,64,1,9,169,220.2898551,21.83280666,105,-230
4846,03/03/2016,810.5369807,b'1',7,69,2,9,152,806.0869565,79.89083597,98,-230
83522,12/08/2020,5065.85613,b'1',11,68,2,9,156,434.7826087,18.12697501,57,-230
14755,18/11/2016,0,b'1',19,51,3,3,164,147.1594203,14.5848894,120,-230
29942,19/07/2017,0,b'1',19,59,3,9,164,602.8985507,59.75294456,116,-230
30657,22/06/2017,0,b'1',26,56,1,6,171,96,-230,,
51807,23/01/2019,1519.756839,b'1',26,53,2,8,171,611.884058,60.64349325,93,-230
38919,05/03/2018,1519.756839,b'1',24,75,3,9,169,869.5652174,25.85463947,109,-230
49386,28/06/2018,0,b'1',22,47,1,3,167,434.7826087,11.77822465,44,-230
37649,09/07/2018,0,b'1',19,67,3,9,164,97,-230,,
20115,21/02/2017,0,b'1',5,74,1,8,150,582.0289855,18.96006895,85,-230
66544,09/07/2019,1823.708207,b'1',22,69,2,9,167,255.0724638,25.28009193,-38,-230
40242,20/03/2018,3546.099291,b'1',14,62,2,9,159,628.9855072,62.3384085,67,-230
56592,30/01/2019,8105.369807,b'1',13,74,1,11,158,582.6086957,57.74202815,84,-230
28418,15/12/2017,0,b'0',1,48,1,5,146,14.49275362,1.43636886,43,-230
6882,14/07/2016,15197.56839,b'1',19,48,2,8,164,581.4202899,57.62424591,125,-230
33679,16/08/2017,0,b'1',11,49,2,9,156,457.9710145,28.72737719,63,-230
4845,21/06/2016,0,b'0',31,41,1,9,176,194.2028986,19.24734272,23,-230
64057,28/06/2019,1823.708207,b'0',21,46,2,1,166,103.4782609,10.25567366,28,-230
86865,23/09/2020,2026.342452,b'1',22,73,1,9,167,252.173913,24.99281816,106,-230
24888,22/03/2017,0,b'0',22,58,2,9,167,19.71014493,1.953461649,86,-230
